"","",納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
楊梅區,上田里,847,623367,736,562,364,947,581.48,79.01
楊梅區,東流里,840,579341,690,562,362,905,483.24,70.07
楊梅區,大平里,1032,779772,756,560,372,918,875.44,115.86
楊梅區,永寧里,2074,1896008,914,714,422,1174,860.37,94.11
楊梅區,瑞原里,1243,861475,693,546,360,906,519.88,75.01
楊梅區,員本里,801,618833,773,585,371,1013,694.30,89.87
楊梅區,富岡里,634,484692,764,591,373,976,635.13,83.08
楊梅區,豐野里,1190,901952,758,616,386,1002,548.53,72.37
楊梅區,上湖里,1682,1284367,764,592,391,967,591.15,77.42
楊梅區,三湖里,845,647851,767,584,366,927,844.89,110.20
楊梅區,梅溪里,1213,1072575,884,648,395,1109,898.79,101.65
楊梅區,瑞塘里,1522,1153437,758,578,360,983,618.62,81.63
楊梅區,埔心里,462,368592,798,600,382,1020,640.33,80.26
楊梅區,高山里,1292,1055985,817,664,407,1063,610.44,74.69
楊梅區,高榮里,1026,1132634,1104,585,376,927,8800.94,797.24
楊梅區,金龍里,342,241216,705,576,375,907,560.28,79.44
楊梅區,四維里,1481,1568378,1059,848,464,1378,931.40,87.95
楊梅區,梅新里,704,584017,830,605,366,1030,730.51,88.06
楊梅區,仁美里,1332,1015114,762,586,372,957,652.78,85.66
楊梅區,光華里,1034,788112,762,569,360,946,682.30,89.52
楊梅區,大同里,1143,964666,844,630,387,1036,811.75,96.18
楊梅區,中山里,1065,916883,861,633,390,1056,806.16,93.64
楊梅區,楊明里,1766,1613631,914,714,409,1149,827.74,90.59
楊梅區,金溪里,1338,2449427,1831,843,455,1603,11195.31,611.54
楊梅區,裕成里,1086,1094079,1007,678,387,1187,1556.09,154.46
楊梅區,秀才里,1107,765406,691,552,377,876,517.27,74.81
楊梅區,青山里,1141,840203,736,579,352,907,733.17,99.57
楊梅區,新榮里,1179,1073893,911,660,401,1088,873.60,95.91
楊梅區,雙榮里,1080,984900,912,706,432,1187,739.71,81.11
楊梅區,瑞坪里,1858,1529561,823,643,393,1053,707.77,85.97
楊梅區,永平里,598,452901,757,566,354,964,670.01,88.47
楊梅區,瑞溪里,1106,931269,842,688,434,1074,633.12,75.19
楊梅區,高上里,857,608379,710,546,336,927,596.89,84.08
楊梅區,富豐里,855,638464,747,590,388,960,607.83,81.40
楊梅區,裕新里,642,525878,819,626,373,1048,727.39,88.80
楊梅區,三民里,1079,921343,854,653,401,1092,691.46,80.98
楊梅區,頭湖里,833,646347,776,594,384,969,756.11,97.45
蘆竹區,新興里,988,876468,887,560,371,950,2333.17,263.01
蘆竹區,中福里,1203,954582,794,598,368,987,712.30,89.77
蘆竹區,新莊里,1507,1354840,899,639,383,1087,1324.37,147.31
蘆竹區,大竹里,1428,1402219,982,679,411,1226,1408.10,143.40
蘆竹區,蘆竹里,1254,1154950,921,633,368,1131,1128.34,122.51
蘆竹區,南崁里,1249,1533494,1228,687,388,1271,2690.59,219.14
蘆竹區,錦興里,1334,1287670,965,668,397,1160,1003.26,103.94
蘆竹區,五福里,1035,1125778,1088,736,427,1219,2558.35,235.21
蘆竹區,內厝里,819,718677,878,578,348,973,1410.23,160.71
蘆竹區,山鼻里,610,452446,742,559,350,847,767.30,103.45
蘆竹區,坑子里,504,389509,773,585,377,895,782.41,101.24
蘆竹區,外社里,434,396729,914,610,369,965,2032.43,222.34
蘆竹區,山腳里,1184,858743,725,563,357,898,630.82,86.98
蘆竹區,坑口里,729,572083,785,574,375,930,781.86,99.63
蘆竹區,海湖里,1593,1089326,684,545,368,846,551.86,80.70
蘆竹區,富竹里,431,363349,843,613,365,1006,818.57,97.10
蘆竹區,上竹里,1122,992086,884,632,385,1065,858.98,97.15
蘆竹區,宏竹里,943,740999,786,621,389,970,941.85,119.86
蘆竹區,南榮里,1187,1418745,1195,672,388,1148,2959.46,247.60
蘆竹區,南興里,2170,2514069,1159,820,466,1449,1364.70,117.79
蘆竹區,長興里,896,645865,721,536,352,884,645.95,89.61
蘆竹區,錦中里,1134,1162672,1025,676,383,1255,1203.94,117.43
蘆竹區,瓦窯里,972,847988,872,656,384,1119,767.13,87.93
蘆竹區,營盤里,1664,1787765,1074,765,435,1353,1243.53,115.74
蘆竹區,羊稠里,1749,2942970,1683,953,529,1768,4327.29,257.17
蘆竹區,順興里,1178,1364673,1158,892,520,1385,1404.42,121.23
蘆竹區,福昌里,1680,1834454,1092,859,481,1410,1012.18,92.70
蘆竹區,福興里,2581,2707984,1049,817,476,1308,1425.57,135.87
蘆竹區,蘆興里,523,580143,1109,793,418,1340,1133.91,102.22
蘆竹區,長壽里,1806,1996500,1105,846,482,1447,986.58,89.24
蘆竹區,吉祥里,1212,2164671,1786,1187,600,2060,4872.93,272.84
蘆竹區,中山里,971,953777,982,780,460,1266,801.19,81.57
蘆竹區,福祿里,1084,1077569,994,817,454,1251,812.80,81.77
蘆竹區,興榮里,948,974261,1028,788,445,1353,864.72,84.14
蘆竹區,中興里,1423,1385986,974,780,473,1194,886.21,90.99
蘆竹區,上興里,1084,1168456,1078,739,431,1335,1534.02,142.31
蘆竹區,營福里,1032,961207,931,754,433,1208,728.19,78.18
大園區,大園里,1827,1394493,763,574,347,925,756.79,99.15
大園區,田心里,1903,1492659,784,602,379,989,747.88,95.35
大園區,溪海里,1320,940063,712,571,367,920,544.47,76.45
大園區,和平里,452,345171,764,548,360,955,779.72,102.10
大園區,橫峰里,2729,2505259,918,632,386,1112,1039.69,113.25
大園區,五權里,1485,1138211,766,581,378,938,695.47,90.74
大園區,埔心里,1813,1392636,768,556,364,912,909.47,118.40
大園區,大海里,461,379820,824,586,375,972,915.01,111.06
大園區,三石里,977,761212,779,595,367,988,703.60,90.31
大園區,菓林里,2156,1618452,751,604,381,952,585.57,78.01
大園區,竹圍里,986,744536,755,564,385,946,767.38,101.63
