"","",納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
瑪家鄉,瑪家村,83,56039,675,574,309,865,519.64,76.96
瑪家鄉,北葉村,182,122920,675,614,405,869,399.90,59.21
瑪家鄉,凉山村,173,105759,611,547,309,797,411.54,67.32
瑪家鄉,排灣村,81,55019,679,619,329,955,413.25,60.84
瑪家鄉,三和村,448,299208,668,604,376,866,432.72,64.79
瑪家鄉,佳義村,148,99424,672,597,399,835,468.25,69.70
泰武鄉,佳平村,166,111566,672,542,346,893,470.38,69.99
泰武鄉,武潭村,174,118567,681,581,368,883,460.32,67.55
泰武鄉,佳興村,53,36933,697,558,346,840,510.17,73.21
泰武鄉,泰武村,97,55798,575,506,318,755,344.39,59.87
泰武鄉,平和村,118,63391,537,502,301,670,349.27,65.01
泰武鄉,萬安村,151,102696,680,617,341,907,439.78,64.66
來義鄉,丹林村,173,110255,637,541,307,813,453.57,71.17
來義鄉,來義村,195,103880,533,472,249,712,380.08,71.35
來義鄉,古樓村,223,129319,580,498,257,757,429.09,73.99
來義鄉,望嘉村,189,121535,643,557,335,817,482.29,75.00
來義鄉,文樂村,167,111888,670,555,309,811,763.07,113.89
來義鄉,義林村,119,72246,607,535,342,731,433.38,71.38
來義鄉,南和村,213,129638,609,534,305,803,533.35,87.63
春日鄉,春日村,125,81801,654,557,353,855,461.26,70.49
春日鄉,古華村,99,52939,535,509,322,650,305.97,57.22
春日鄉,士文村,27,17834,661,543,305,812,436.12,66.03
春日鄉,力里村,80,41857,523,462,275,692,347.57,66.43
春日鄉,七佳村,176,104817,596,511,292,739,463.53,77.83
春日鄉,歸崇村,102,60881,597,518,284,764,425.17,71.23
獅子鄉,楓林村,141,98001,695,598,384,836,401.80,57.81
獅子鄉,丹路村,126,86893,690,571,362,890,538.95,78.15
獅子鄉,草埔村,150,97658,651,514,303,785,554.60,85.19
獅子鄉,內文村,37,19677,532,495,298,682,315.99,59.42
獅子鄉,竹坑村,46,31302,680,645,352,907,406.38,59.72
獅子鄉,獅子村,49,34359,701,628,502,900,365.95,52.19
獅子鄉,內獅村,85,52890,622,485,334,738,453.45,72.87
獅子鄉,南世村,66,43562,660,565,343,853,494.46,74.91
牡丹鄉,石門村,296,216796,732,576,380,895,607.46,82.94
牡丹鄉,牡丹村,127,88436,696,632,436,853,380.18,54.60
牡丹鄉,東源村,66,40380,612,555,410,797,317.56,51.90
牡丹鄉,旭海村,61,42403,695,543,351,1025,489.05,70.35
牡丹鄉,高士村,114,75704,664,541,355,899,419.32,63.14
牡丹鄉,四林村,72,42721,593,464,277,696,525.11,88.50
