"","",納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
大埔鄉,大埔村,289,188675,653,541,339,856,459.16,70.33
大埔鄉,茄苳村,148,92113,622,504,307,801,481.60,77.38
大埔鄉,永樂村,74,43534,588,484,278,704,476.16,80.94
大埔鄉,和平村,85,63680,749,509,337,801,1130.06,150.84
大埔鄉,西興村,112,81685,729,539,350,813,755.35,103.57
阿里山鄉,中山村,83,66640,803,638,399,946,706.84,88.04
阿里山鄉,中正村,53,43542,822,538,255,1024,894.79,108.92
阿里山鄉,香林村,49,36348,742,707,469,918,454.62,61.29
阿里山鄉,十字村,40,25864,647,491,319,756,613.01,94.81
阿里山鄉,達邦村,90,67313,748,595,374,884,558.81,74.71
阿里山鄉,樂野村,94,67729,721,562,367,1025,562.40,78.06
阿里山鄉,來吉村,56,46453,830,559,405,848,943.79,113.78
阿里山鄉,里佳村,29,20736,715,708,385,1058,409.60,57.28
阿里山鄉,山美村,50,27999,560,518,348,734,286.62,51.18
阿里山鄉,新美村,30,13815,461,414,283,630,248.63,53.99
阿里山鄉,豐山村,31,20504,661,466,270,797,647.00,97.82
阿里山鄉,茶山村,16,8995,562,593,270,714,407.05,72.41
