"","",納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
溪湖鎮,田中里,172,106902,622,532,285,817,443.73,71.39
溪湖鎮,河東里,402,233007,580,444,268,707,523.44,90.31
溪湖鎮,中山里,559,369482,661,511,302,810,589.96,89.26
溪湖鎮,中竹里,212,128206,605,484,327,699,457.50,75.65
溪湖鎮,東溪里,321,217112,676,462,297,796,843.36,124.69
溪湖鎮,西溪里,523,361652,691,525,316,823,630.18,91.13
溪湖鎮,湖東里,1276,965267,756,570,333,974,668.03,88.31
溪湖鎮,頂庄里,160,99924,625,473,321,781,484.09,77.51
溪湖鎮,忠覺里,351,238151,678,509,299,864,569.33,83.91
溪湖鎮,湳底里,132,123225,934,523,344,959,1920.00,205.67
溪湖鎮,大庭里,342,226252,662,562,346,824,492.00,74.37
溪湖鎮,媽厝里,248,161203,650,509,306,785,669.98,103.07
溪湖鎮,西勢里,526,346844,659,497,296,819,583.09,88.43
溪湖鎮,番婆里,391,251871,644,514,324,820,513.85,79.77
田中鎮,香山里,175,109982,628,504,280,767,545.27,86.76
田中鎮,碧峰里,204,134445,659,553,326,858,539.17,81.81
田中鎮,東源里,173,113510,656,534,324,856,479.72,73.11
田中鎮,復興里,400,262521,656,543,348,843,457.51,69.71
田中鎮,平和里,356,222267,624,503,315,777,477.36,76.46
田中鎮,頂潭里,355,257157,724,555,345,902,718.53,99.19
田中鎮,中潭里,464,318176,686,553,345,867,543.00,79.19
田中鎮,龍潭里,152,92887,611,487,315,765,491.82,80.48
田中鎮,北路里,970,755847,779,604,355,993,650.90,83.53
田中鎮,西路里,672,511260,761,579,357,988,597.47,78.53
田中鎮,東路里,302,225681,747,539,327,1024,659.11,88.20
田中鎮,南路里,339,236973,699,526,295,889,667.10,95.43
田中鎮,中路里,634,502974,793,611,365,1042,639.39,80.60
田中鎮,新庄里,628,482459,768,619,384,954,614.98,80.05
田中鎮,三安里,363,222042,612,481,316,714,559.89,91.53
田中鎮,大崙里,274,181448,662,513,324,855,581.26,87.77
田中鎮,沙崙里,463,349680,755,516,316,814,1257.65,166.52
田中鎮,新民里,1239,877955,709,576,351,917,572.54,80.80
田中鎮,梅州里,306,194586,636,511,298,777,523.48,82.32
田中鎮,三民里,378,243893,645,515,321,832,609.61,94.48
田中鎮,三光里,193,128562,666,522,311,784,866.85,130.13
田中鎮,大社里,213,136109,639,496,324,736,539.12,84.37
二林鎮,東和里,546,448580,822,578,336,1011,1016.13,123.68
二林鎮,南光里,913,741319,812,609,355,1081,668.01,82.27
二林鎮,西平里,327,227466,696,543,332,870,543.89,78.19
二林鎮,北平里,750,562724,750,570,356,985,650.03,86.64
二林鎮,中西里,313,216615,692,544,325,853,676.70,97.78
二林鎮,廣興里,279,170478,611,490,311,765,489.95,80.18
二林鎮,香田里,215,154285,718,525,336,853,679.29,94.66
二林鎮,外竹里,181,131716,728,510,345,858,883.74,121.44
二林鎮,興華里,220,150069,682,573,361,852,513.28,75.25
二林鎮,東興里,346,257141,743,571,374,889,662.54,89.15
二林鎮,後厝里,896,674216,752,589,368,959,619.28,82.30
二林鎮,豐田里,550,445404,810,577,348,976,1576.87,194.72
二林鎮,頂厝里,252,160493,637,527,356,864,446.24,70.07
二林鎮,趙甲里,256,187841,734,578,332,897,697.39,95.04
二林鎮,振興里,205,131790,643,495,306,827,495.38,77.06
二林鎮,萬興里,158,115134,729,564,334,900,671.70,92.18
二林鎮,永興里,316,227726,721,500,342,804,1069.03,148.34
二林鎮,西庄里,250,166157,665,487,319,769,767.19,115.43
二林鎮,梅芳里,178,119395,671,522,313,841,579.22,86.35
二林鎮,華崙里,809,557292,689,518,312,829,791.45,114.89
二林鎮,東勢里,175,115985,663,509,334,876,502.72,75.85
二林鎮,大永里,158,98237,622,501,328,753,469.84,75.57
二林鎮,萬合里,203,143158,705,548,375,838,604.98,85.79
二林鎮,原斗里,289,185953,643,529,354,810,439.54,68.31
二林鎮,西斗里,221,143580,650,534,327,809,491.22,75.61
二林鎮,東華里,191,139911,733,539,328,909,636.31,86.87
二林鎮,復豐里,127,87173,686,556,342,821,531.10,77.37
線西鄉,線西村,682,463670,680,492,283,766,1185.49,174.37
線西鄉,頂庄村,354,191767,542,419,261,628,481.19,88.83
線西鄉,寓埔村,681,449855,661,468,277,788,683.32,103.44
線西鄉,溝內村,327,196697,602,441,282,754,613.80,102.04
線西鄉,下犁村,570,345322,606,428,270,698,681.34,112.46
線西鄉,頂犁村,767,497253,648,477,287,818,603.63,93.11
線西鄉,德興村,445,286565,644,486,279,796,611.91,95.02
伸港鄉,新港村,1652,1117587,677,512,304,838,631.72,93.38
伸港鄉,什股村,519,291930,562,429,261,697,493.96,87.82
伸港鄉,海尾村,545,326185,599,468,293,737,487.06,81.38
伸港鄉,全興村,409,255902,626,443,280,753,863.05,137.94
伸港鄉,溪底村,558,350707,629,477,312,786,538.46,85.67
伸港鄉,定興村,834,471825,566,458,281,715,453.70,80.20
伸港鄉,泉州村,641,371840,580,468,274,742,475.05,81.89
伸港鄉,泉厝村,394,246861,627,462,283,813,536.59,85.64
伸港鄉,曾家村,473,267413,565,439,264,688,497.85,88.06
伸港鄉,蚵寮村,271,171638,633,461,274,775,714.69,112.84
伸港鄉,埤墘村,418,245350,587,444,270,763,567.80,96.73
伸港鄉,七嘉村,896,569587,636,484,311,789,559.85,88.07
伸港鄉,汴頭村,694,447197,644,446,274,749,1107.56,171.88
伸港鄉,大同村,580,398823,688,527,328,862,630.67,91.72
福興鄉,福興村,1072,682570,637,474,286,781,616.02,96.75
福興鄉,外中村,352,230381,654,546,317,830,504.86,77.14
福興鄉,元中村,361,269360,746,518,305,856,806.90,108.14
福興鄉,大崙村,359,265504,740,537,310,842,838.28,113.35
福興鄉,外埔村,442,299100,677,520,314,859,598.36,88.42
福興鄉,三汴村,459,320669,699,510,310,880,689.30,98.67
福興鄉,萬豐村,290,232272,801,534,340,829,1430.38,178.59
福興鄉,番社村,389,267929,689,510,307,889,656.63,95.33
福興鄉,社尾村,368,231903,630,478,288,737,582.69,92.47
福興鄉,番婆村,659,534560,811,470,291,756,3605.89,444.53
福興鄉,橋頭村,865,733386,848,476,286,803,2918.98,344.28
福興鄉,秀厝村,596,347801,584,430,264,700,619.32,106.13
福興鄉,鎮平村,282,179861,638,435,267,731,778.97,122.13
福興鄉,三和村,242,192381,795,489,282,796,1870.95,235.35
福興鄉,麥厝村,568,341853,602,456,277,722,584.10,97.05
福興鄉,廈粘村,538,322493,599,458,282,740,525.50,87.67
福興鄉,頂粘村,637,543143,853,481,278,791,1859.37,218.07
福興鄉,福寶村,316,219155,694,481,299,786,846.85,122.11
福興鄉,二港村,361,233001,645,489,311,757,627.07,97.16
福興鄉,福南村,772,541749,702,463,275,770,1161.50,165.52
福興鄉,西勢村,568,371557,654,477,285,806,634.38,96.98
福興鄉,同安村,665,408084,614,450,272,776,562.33,91.64
秀水鄉,秀水村,503,341982,680,492,278,832,691.07,101.65
秀水鄉,安溪村,656,526203,802,556,308,964,1021.17,127.31
秀水鄉,莊雅村,863,625508,725,514,308,856,1112.06,153.43
秀水鄉,陜西村,409,257533,630,489,300,829,485.86,77.16
秀水鄉,金興村,486,321143,661,488,302,770,647.48,97.99
秀水鄉,安東村,1255,911524,726,503,304,848,1034.75,142.47
秀水鄉,鶴鳴村,979,687515,702,504,320,846,675.14,96.14
秀水鄉,馬興村,703,494425,703,510,303,845,718.97,102.23
秀水鄉,義興村,368,237006,644,473,277,745,638.25,99.10
秀水鄉,福安村,1432,1041393,727,521,319,900,653.41,89.85
秀水鄉,埔崙村,634,458903,724,532,319,881,665.49,91.94
秀水鄉,曾厝村,507,319568,630,476,303,810,551.05,87.42
秀水鄉,金陵村,513,357797,697,521,330,827,617.63,88.55
秀水鄉,下崙村,624,424295,680,464,278,838,710.79,104.53
花壇鄉,花壇村,1032,741260,718,545,299,900,660.76,91.99
花壇鄉,金墩村,563,370819,659,457,283,785,757.16,114.96
花壇鄉,中庄村,720,494636,687,486,306,775,792.19,115.31
花壇鄉,劉厝村,281,185814,661,500,287,805,605.12,91.51
花壇鄉,崙雅村,424,272013,642,460,274,817,661.27,103.07
花壇鄉,南口村,534,389747,730,528,302,893,743.83,101.91
花壇鄉,岩竹村,353,218982,620,491,258,763,563.04,90.76
花壇鄉,橋頭村,1031,637812,619,468,286,775,547.20,88.45
花壇鄉,灣雅村,254,160601,632,475,273,774,645.89,102.15
花壇鄉,灣東村,220,154350,702,515,308,822,734.33,104.67
花壇鄉,三春村,509,292482,575,467,279,709,487.63,84.86
花壇鄉,永春村,539,346290,642,504,310,792,546.69,85.09
花壇鄉,長春村,445,298891,672,488,299,798,626.20,93.23
