"","",納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
林內鄉,林北村,564,337716,599,500,310,792,443.31,74.04
林內鄉,坪頂村,95,63769,671,455,307,695,946.31,140.98
林內鄉,林茂村,172,107216,623,542,343,832,387.05,62.09
林內鄉,湖本村,146,82102,562,487,320,702,403.09,71.68
林內鄉,九芎村,642,397435,619,501,311,780,556.01,89.82
林內鄉,烏塗村,314,184101,586,451,316,798,436.69,74.48
林內鄉,烏麻村,261,151929,582,473,299,732,454.24,78.03
林內鄉,重興村,430,276644,643,488,333,804,559.54,86.97
二崙鄉,崙東村,322,253296,787,578,311,1004,745.21,94.73
二崙鄉,崙西村,339,270482,798,617,320,988,776.06,97.27
二崙鄉,來惠村,283,180606,638,482,292,841,570.48,89.39
二崙鄉,三和村,281,192587,685,536,336,856,602.24,87.87
二崙鄉,湳仔村,228,151263,663,542,366,844,470.65,70.94
二崙鄉,田尾村,327,248410,760,583,374,899,744.74,98.04
二崙鄉,港後村,282,214051,759,615,371,967,570.84,75.21
二崙鄉,庄西村,148,86492,584,514,264,756,479.35,82.02
二崙鄉,大義村,160,113905,712,637,353,972,488.67,68.64
二崙鄉,大庄村,210,140797,670,532,301,850,578.55,86.29
二崙鄉,復興村,149,101663,682,513,303,890,579.00,84.86
二崙鄉,油車村,382,272440,713,583,363,952,507.66,71.18
二崙鄉,大同村,129,96604,749,552,263,960,734.43,98.07
二崙鄉,大華村,132,104031,788,621,369,943,702.24,89.10
二崙鄉,義庄村,88,60567,688,567,336,896,465.87,67.69
二崙鄉,楊賢村,211,134623,638,510,315,800,515.04,80.72
二崙鄉,定安村,144,101218,703,567,282,908,655.76,93.29
二崙鄉,永定村,223,160701,721,540,319,906,707.67,98.20
崙背鄉,東明村,266,191590,720,523,323,904,626.49,86.98
崙背鄉,西榮村,291,195982,673,508,310,838,746.70,110.87
崙背鄉,南陽村,634,469755,741,615,358,968,572.05,77.21
崙背鄉,崙前村,409,308474,754,594,369,984,592.13,78.51
崙背鄉,羅厝村,401,282486,704,511,311,872,798.02,113.28
崙背鄉,港尾村,230,160163,696,564,321,929,539.19,77.43
崙背鄉,阿勸村,333,214672,645,541,306,846,576.01,89.35
崙背鄉,五魁村,172,120425,700,624,324,948,616.11,88.00
崙背鄉,大有村,273,191201,700,572,353,928,504.93,72.10
崙背鄉,豐榮村,345,252562,732,610,366,943,512.12,69.96
崙背鄉,舊庄村,168,106288,633,486,312,796,568.78,89.90
崙背鄉,草湖村,244,142459,584,461,287,727,486.28,83.29
崙背鄉,水尾村,203,131587,648,530,311,833,523.58,80.77
崙背鄉,枋南村,147,110736,753,499,319,825,1008.23,133.84
麥寮鄉,麥豐村,1691,1341395,793,650,354,1048,615.48,77.59
麥寮鄉,麥津村,876,675607,771,642,359,991,611.46,79.28
麥寮鄉,崙後村,477,354546,743,585,336,1016,714.64,96.15
麥寮鄉,興華村,470,339094,721,579,321,945,596.45,82.67
麥寮鄉,後安村,598,411750,689,569,301,888,590.67,85.79
麥寮鄉,海豐村,414,309656,748,590,338,956,674.21,90.14
麥寮鄉,三盛村,423,338085,799,641,349,1012,796.68,99.68
麥寮鄉,新吉村,207,137512,664,576,341,910,473.69,71.31
麥寮鄉,橋頭村,857,658756,769,623,337,1000,779.50,101.41
麥寮鄉,施厝村,674,567687,842,695,380,1047,1150.01,136.54
麥寮鄉,雷厝村,362,251536,695,542,336,871,609.16,87.67
麥寮鄉,中興村,267,190022,712,538,319,954,582.51,81.85
東勢鄉,東北村,282,201150,713,608,396,941,496.04,69.54
東勢鄉,東南村,348,268968,773,615,366,920,609.85,78.90
東勢鄉,嘉隆村,284,236291,832,608,355,1011,1461.45,175.65
東勢鄉,月眉村,233,171644,737,564,327,897,832.09,112.95
東勢鄉,復興村,105,71478,681,559,320,807,530.01,77.86
東勢鄉,昌南村,175,118909,679,559,319,913,518.42,76.30
東勢鄉,安南村,170,112750,663,511,343,897,526.13,79.33
東勢鄉,新坤村,192,123101,641,572,323,869,451.09,70.36
東勢鄉,四美村,175,112051,640,472,293,838,595.82,93.06
東勢鄉,龍潭村,110,70289,639,490,304,834,507.92,79.49
東勢鄉,程海村,83,54109,652,544,360,859,462.71,70.98
東勢鄉,同安村,353,217168,615,503,292,802,524.21,85.21
褒忠鄉,中民村,482,367226,762,546,330,907,914.30,120.01
褒忠鄉,埔姜村,334,235572,705,632,355,936,514.64,72.97
褒忠鄉,中勝村,327,258604,791,609,350,1045,732.48,92.62
褒忠鄉,馬鳴村,299,234747,785,566,354,970,763.54,97.25
褒忠鄉,新湖村,204,140209,687,551,325,830,549.65,79.97
褒忠鄉,有才村,173,113540,656,497,325,766,548.33,83.55
褒忠鄉,田洋村,148,88191,596,444,269,743,499.89,83.89
褒忠鄉,龍岩村,216,128070,593,467,289,751,518.09,87.38
褒忠鄉,潮厝村,156,108489,695,496,325,807,676.02,97.21
臺西鄉,臺西村,279,213065,764,643,384,967,546.55,71.57
臺西鄉,海北村,219,155434,710,585,330,936,526.96,74.25
臺西鄉,海口村,358,251437,702,574,330,928,547.42,77.94
臺西鄉,海南村,233,156833,673,561,317,897,547.66,81.36
臺西鄉,光華村,160,102916,643,525,334,839,476.80,74.13
臺西鄉,山寮村,141,88694,629,531,319,786,567.56,90.23
臺西鄉,五榔村,77,51715,672,565,397,872,448.55,66.79
臺西鄉,泉州村,111,86034,775,619,425,921,649.37,83.78
臺西鄉,牛厝村,268,170814,637,496,348,804,507.76,79.67
臺西鄉,溪頂村,220,139403,634,452,270,743,679.30,107.20
臺西鄉,永豐村,278,184174,662,543,312,860,471.18,71.12
臺西鄉,富琦村,319,223735,701,572,330,926,533.18,76.02
臺西鄉,和豐村,509,347222,682,587,350,874,617.32,90.49
臺西鄉,蚊港村,359,235644,656,570,320,862,479.22,73.01
臺西鄉,五港村,319,213804,670,551,342,882,494.58,73.79
元長鄉,長南村,773,576159,745,564,334,856,961.89,129.05
元長鄉,長北村,339,217178,641,499,303,760,568.24,88.70
元長鄉,子茂村,248,175843,709,561,351,913,637.11,89.85
元長鄉,後湖村,119,83196,699,524,314,883,593.81,84.94
元長鄉,山內村,176,111722,635,485,296,806,559.90,88.20
元長鄉,合和村,188,117065,623,478,344,799,474.93,76.27
元長鄉,五塊村,185,118621,641,468,276,728,712.51,111.12
元長鄉,潭西村,145,84093,580,469,329,839,423.28,72.99
元長鄉,潭東村,93,51567,554,431,290,644,516.52,93.15
元長鄉,客厝村,169,112718,667,517,325,895,558.66,83.76
元長鄉,卓運村,55,39651,721,561,306,1020,619.21,85.89
元長鄉,頂寮村,243,160192,659,521,293,868,529.27,80.29
元長鄉,下寮村,261,189732,727,538,330,946,751.24,103.34
元長鄉,龍岩村,174,114607,659,493,277,814,656.65,99.70
元長鄉,西莊村,148,101762,688,557,397,816,533.08,77.53
元長鄉,鹿北村,215,131399,611,468,291,773,521.12,85.27
元長鄉,鹿南村,145,85560,590,450,281,750,523.68,88.75
元長鄉,內寮村,103,70663,686,573,321,936,534.94,77.97
元長鄉,崙仔村,114,72218,633,516,294,757,589.26,93.02
元長鄉,新吉村,125,78128,625,511,334,705,500.21,80.03
四湖鄉,四湖村,379,271487,716,559,325,949,591.85,82.62
四湖鄉,湖西村,526,368312,700,546,326,900,575.79,82.23
四湖鄉,新庄村,104,70244,675,514,315,844,581.99,86.17
四湖鄉,蔡厝村,150,105607,704,560,373,902,491.38,69.79
四湖鄉,湖寮村,165,120227,729,612,363,936,513.19,70.43
四湖鄉,鹿場村,169,103803,614,436,274,722,585.14,95.27
四湖鄉,施湖村,217,130197,600,491,292,835,455.07,75.85
四湖鄉,羊調村,174,107220,616,475,292,763,569.41,92.41
四湖鄉,溪底村,196,128626,656,526,298,888,485.45,73.97
四湖鄉,溪尾村,119,77560,652,426,270,829,647.81,99.39
四湖鄉,崙南村,143,85177,596,480,295,748,515.04,86.47
四湖鄉,崙北村,295,199320,676,553,305,917,540.01,79.92
四湖鄉,內湖村,136,83342,613,481,262,899,494.94,80.77
