"","",納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
北屯區,三光里,2306,1982975,860,622,338,1084,1018.46,118.44
北屯區,舊社里,1858,1570767,845,605,338,1075,888.13,105.05
北屯區,水景里,4333,4576910,1056,673,362,1270,2764.12,261.68
北屯區,軍功里,3501,3250255,928,658,359,1187,909.53,97.97
北屯區,和平里,2446,2116964,865,601,357,1063,931.26,107.60
北屯區,平田里,1765,1485900,842,575,328,1079,946.92,112.48
北屯區,東山里,596,494242,829,542,319,997,995.99,120.11
北屯區,大坑里,507,421766,832,542,309,892,1081.31,129.98
北屯區,民德里,210,186771,889,573,305,1066,1720.16,193.41
北屯區,平和里,1736,1609956,927,645,339,1190,985.01,106.21
北屯區,民政里,247,263435,1067,537,285,956,2458.22,230.49
北屯區,松竹里,2857,3075810,1077,704,379,1364,1315.30,122.17
北屯區,仁美里,2509,2832339,1129,697,372,1345,2114.55,187.32
北屯區,仁和里,2609,3001195,1150,722,381,1433,1821.94,158.39
北屯區,四民里,453,329170,727,524,286,930,677.01,93.17
北屯區,同榮里,1695,1634222,964,617,329,1142,2696.40,279.67
北屯區,陳平里,1378,1104531,802,596,352,1019,800.08,99.82
北屯區,后庄里,3098,2966105,957,669,357,1186,1216.11,127.02
北屯區,仁愛里,295,210968,715,527,285,885,714.94,99.97
北屯區,北興里,1064,832272,782,556,298,977,830.91,106.23
北屯區,東光里,1368,1056765,772,588,323,967,708.12,91.67
北屯區,新平里,1164,822778,707,511,302,872,691.35,97.81
北屯區,水湳里,1941,1733486,893,581,345,1034,1648.42,184.57
北屯區,平安里,1761,1460496,829,563,309,995,931.02,112.26
北屯區,平德里,2119,1990769,939,627,340,1130,1133.64,120.67
北屯區,平順里,1034,827350,800,598,331,1001,752.26,94.02
北屯區,大德里,1490,1253626,841,611,341,1060,863.59,102.64
北屯區,松安里,1587,1290720,813,582,342,1039,835.25,102.70
北屯區,松茂里,1714,1475555,861,645,363,1103,810.16,94.11
北屯區,平心里,1530,1288385,842,618,353,1048,820.22,97.40
北屯區,平福里,1359,1429757,1052,710,366,1398,1183.34,112.48
北屯區,平昌里,1343,1166875,869,599,352,1071,931.81,107.25
北屯區,平陽里,1598,1492935,934,608,337,1097,1170.62,125.30
北屯區,忠平里,1210,1092802,903,608,343,1013,2083.14,230.65
北屯區,松勇里,1657,1442318,870,609,364,1101,847.52,97.37
北屯區,松強里,2023,2449165,1211,742,400,1366,2987.68,246.78
北屯區,松和里,1889,1496462,792,573,333,964,842.94,106.41
北屯區,平興里,1957,1647605,842,606,346,1064,911.94,108.32
北屯區,北京里,986,929297,942,575,320,999,2618.14,277.79
北屯區,三和里,1773,1346146,759,547,321,945,717.98,94.56
豐原區,豐原里,729,586035,804,552,303,948,921.65,114.65
豐原區,頂街里,345,308212,893,512,296,1043,1372.64,153.65
豐原區,中山里,335,525709,1569,641,303,1211,4874.69,310.63
豐原區,豐榮里,392,489454,1249,654,336,1228,4491.71,359.74
豐原區,下街里,259,213870,826,546,276,971,946.17,114.58
豐原區,豐西里,545,532253,977,556,294,980,3498.45,358.22
豐原區,葫蘆里,246,190079,773,490,273,961,909.97,117.77
豐原區,富春里,293,225087,768,458,267,828,1043.22,135.80
豐原區,東勢里,476,403386,847,558,318,1013,1136.56,134.11
豐原區,西勢里,708,628178,887,563,315,1050,1035.46,116.70
豐原區,圳寮里,405,302450,747,552,311,964,655.61,87.79
豐原區,大湳里,882,699135,793,561,312,980,796.27,100.45
豐原區,東湳里,1294,880587,681,482,294,820,691.60,101.63
豐原區,西湳里,2803,2119780,756,519,295,874,1154.51,152.66
豐原區,南陽里,3418,2895907,847,577,319,1043,1061.93,125.34
豐原區,北陽里,4357,3540377,813,556,319,955,1421.27,174.91
豐原區,東陽里,504,327758,650,428,268,731,816.20,125.51
豐原區,田心里,1978,1547422,782,547,318,967,837.61,107.07
豐原區,鎌村里,1474,988459,671,513,313,831,592.68,88.38
豐原區,社皮里,3128,2227903,712,527,302,889,699.57,98.22
豐原區,三村里,2164,1813175,838,564,311,1019,1344.94,160.52
豐原區,南村里,1824,1533321,841,537,300,955,2222.74,264.41
豐原區,南田里,1070,710914,664,499,288,838,641.27,96.52
豐原區,南嵩里,1035,754195,729,510,291,855,1035.62,142.12
豐原區,翁明里,740,711348,961,540,317,878,3711.89,386.14
豐原區,翁子里,987,667037,676,512,297,822,706.97,104.61
豐原區,翁社里,673,560020,832,473,293,766,3512.80,422.15
豐原區,朴子里,991,719093,726,473,283,788,1380.84,190.30
豐原區,豐田里,3237,2319030,716,524,303,872,747.59,104.35
豐原區,豐圳里,1075,771073,717,512,295,834,857.74,119.58
豐原區,北湳里,1012,1075440,1063,534,311,971,9179.75,863.82
豐原區,陽明里,979,789749,807,555,323,1019,781.98,96.94
豐原區,民生里,342,270218,790,558,325,923,989.35,125.22
豐原區,中陽里,1807,1387187,768,537,294,951,842.16,109.70
豐原區,西安里,1796,1439844,802,558,323,972,981.27,122.40
豐原區,中興里,909,643011,707,536,301,867,636.77,90.02
東勢區,北興里,400,299190,748,554,312,918,655.95,87.70
東勢區,中寧里,253,141084,558,452,240,766,441.76,79.22
東勢區,東安里,335,256276,765,552,300,976,745.64,97.47
東勢區,南平里,496,339443,684,506,288,897,609.20,89.02
東勢區,新盛里,1382,891801,645,498,296,806,588.60,91.21
東勢區,詒福里,366,248020,678,480,302,805,713.22,105.25
東勢區,下城里,197,122230,620,510,288,807,598.77,96.51
東勢區,上城里,238,176697,742,500,321,921,717.81,96.69
東勢區,慶東里,398,256582,645,504,291,820,579.82,89.94
東勢區,慶福里,220,132638,603,431,246,729,762.03,126.39
東勢區,隆興里,259,155841,602,470,285,741,516.91,85.91
東勢區,福隆里,878,598926,682,516,321,850,591.86,86.76
東勢區,中嵙里,420,294707,702,535,309,883,618.88,88.20
東勢區,上新里,299,201710,675,499,289,920,602.29,89.28
東勢區,廣興里,412,327871,796,548,343,990,691.25,86.86
東勢區,粵寧里,583,378369,649,502,291,826,535.93,82.58
東勢區,下新里,436,279020,640,461,271,779,592.11,92.52
東勢區,興隆里,260,153646,591,495,325,737,422.48,71.49
東勢區,茂興里,406,233293,575,458,295,705,465.59,81.03
東勢區,泰興里,163,104355,640,510,271,805,551.96,86.22
東勢區,埤頭里,165,98581,597,453,283,679,578.22,96.78
東勢區,明正里,217,122516,565,461,281,735,459.00,81.30
東勢區,泰昌里,1011,760460,752,556,318,963,697.65,92.75
東勢區,延平里,655,442655,676,507,289,823,680.27,100.66
東勢區,東新里,551,385284,699,527,323,878,591.26,84.56
大甲區,朝陽里,479,384767,803,563,315,962,851.67,106.02
大甲區,大甲里,387,351747,909,542,286,1186,1162.84,127.94
大甲區,順天里,492,417022,848,522,282,914,1585.74,187.08
大甲區,孔門里,237,572489,2416,619,375,1165,12692.37,525.44
大甲區,岷山里,675,555319,823,526,307,875,1602.68,194.81
大甲區,中山里,1253,905298,723,502,310,888,810.09,112.12
大甲區,南陽里,238,174508,733,491,289,925,730.29,99.60
大甲區,薰風里,274,362201,1322,583,314,997,4710.90,356.37
大甲區,義和里,947,701398,741,524,321,894,791.60,106.88
大甲區,武陵里,338,230371,682,538,334,843,569.79,83.60
大甲區,文曲里,278,171494,617,467,292,788,542.30,87.91
大甲區,平安里,672,553255,823,558,346,1011,913.84,111.00
大甲區,庄美里,704,803444,1141,548,346,938,4123.75,361.33
大甲區,武曲里,570,929155,1630,530,279,860,7658.22,469.80
大甲區,文武里,1755,1565695,892,579,338,985,2557.27,286.65
大甲區,奉化里,644,550225,854,609,342,1091,859.36,100.58
大甲區,德化里,524,347463,663,528,293,824,602.70,90.89
大甲區,江南里,387,261322,675,499,312,836,684.54,101.38
大甲區,頂店里,1387,1136218,819,556,326,915,1338.99,163.45
大甲區,太白里,348,246431,708,512,323,836,642.85,90.78
大甲區,孟春里,1138,787247,692,520,320,843,621.54,89.85
大甲區,幸福里,682,486016,713,527,331,829,755.55,106.02
大甲區,日南里,1816,1242832,684,505,325,787,1281.59,187.26
大甲區,龍泉里,422,263966,626,497,308,800,459.48,73.46
大甲區,銅安里,388,249727,644,486,331,778,581.50,90.35
大甲區,西岐里,498,356636,716,493,314,799,1046.78,146.17
大甲區,福德里,283,163825,579,438,306,703,498.17,86.06
大甲區,建興里,376,227319,605,490,322,769,431.83,71.43
大甲區,新美里,1042,793020,761,529,321,919,759.32,99.77
清水區,鰲峰里,316,249089,788,525,321,987,896.39,113.72
清水區,靈泉里,352,284186,807,599,350,1070,712.98,88.31
清水區,清水里,736,567872,772,546,302,1008,910.70,118.03
清水區,南寧里,587,466756,795,574,311,959,824.18,103.65
清水區,西寧里,514,329364,641,495,302,829,575.09,89.75
清水區,北寧里,219,157533,719,521,296,929,653.50,90.85
清水區,中興里,142,100970,711,537,310,805,738.24,103.82
清水區,西社里,724,582763,805,588,343,957,905.93,112.55
清水區,南社里,2864,2273492,794,603,347,1030,692.96,87.30
清水區,裕嘉里,461,291350,632,483,294,789,595.45,94.22
清水區,臨江里,429,307206,716,477,304,807,1402.14,195.80
清水區,秀水里,1270,894849,705,524,327,860,747.68,106.11
清水區,武鹿里,1041,755728,726,547,335,889,675.66,93.07
清水區,海濱里,533,345522,648,487,315,724,862.04,132.98
清水區,槺榔里,1468,1073926,732,570,350,941,614.09,83.94
清水區,中社里,816,593294,727,596,347,949,551.71,75.88
清水區,高西里,305,173037,567,424,268,666,636.97,112.27
清水區,高南里,339,233668,689,488,303,778,755.22,109.57
清水區,高東里,295,200383,679,517,336,766,775.14,114.11
清水區,高北里,296,197141,666,493,306,788,985.64,147.99
清水區,高美里,339,226192,667,494,311,803,580.50,87.00
清水區,國姓里,599,404236,675,469,303,779,727.28,107.77
清水區,菁埔里,659,397219,603,476,302,720,521.87,86.58
清水區,頂湳里,457,296156,648,483,299,778,595.43,91.88
清水區,田寮里,641,399575,623,504,309,754,495.73,79.53
清水區,橋頭里,2269,1684352,742,550,327,932,711.25,95.81
清水區,下湳里,914,637156,697,509,311,818,644.11,92.40
清水區,東山里,304,174921,575,462,294,734,444.74,77.29
清水區,楊厝里,255,140222,550,453,276,697,583.41,106.10
清水區,海風里,349,234624,672,497,340,777,609.32,90.64
清水區,吳厝里,375,210744,562,470,307,676,430.78,76.65
清水區,文昌里,243,179723,740,509,294,938,814.56,110.13
沙鹿區,居仁里,423,359090,849,560,351,1000,954.60,112.45
沙鹿區,洛泉里,688,695876,1011,575,329,1059,2129.61,210.55
沙鹿區,沙鹿里,370,486358,1314,586,320,1314,2427.45,184.67
沙鹿區,美仁里,131,135258,1033,657,364,944,2247.52,217.68
沙鹿區,興仁里,760,566705,746,537,320,870,819.10,109.85
沙鹿區,斗抵里,1358,1096280,807,562,342,954,1044.32,129.36
沙鹿區,鹿峰里,1496,1153770,771,561,335,957,737.97,95.69
沙鹿區,鹿寮里,2029,1659211,818,590,339,994,895.56,109.52
沙鹿區,竹林里,2210,1873928,848,590,350,1013,2551.71,300.93
沙鹿區,犂分里,298,198631,667,498,331,825,577.23,86.60
沙鹿區,福興里,1026,861409,840,615,368,1032,1424.85,169.71
沙鹿區,北勢里,1411,1153775,818,572,338,1023,892.75,109.18
沙鹿區,晉江里,471,368515,782,536,327,881,884.72,113.08
沙鹿區,六路里,1504,1284561,854,621,368,1063,831.64,97.37
沙鹿區,南勢里,986,788522,800,614,372,1005,683.66,85.49
沙鹿區,埔子里,1578,1519259,963,743,396,1276,906.65,94.17
沙鹿區,公明里,1215,876338,721,581,361,911,553.58,76.75
沙鹿區,西勢里,534,318416,596,476,306,750,469.49,78.74
沙鹿區,清泉里,721,544450,755,645,384,975,551.04,72.97
沙鹿區,興安里,1105,1324885,1199,567,343,957,11260.95,939.20
沙鹿區,三鹿里,2034,1586625,780,649,396,1004,604.49,77.49
梧棲區,頂寮里,934,656647,703,555,327,882,658.99,93.73
梧棲區,下寮里,605,443379,733,592,342,877,647.20,88.31
梧棲區,中正里,1303,1009273,775,573,346,929,950.67,122.73
梧棲區,中和里,165,136937,830,632,379,1055,729.39,87.89
梧棲區,文化里,414,334307,808,600,363,1020,741.95,91.88
梧棲區,安仁里,244,172703,708,526,311,884,706.79,99.86
梧棲區,草湳里,1935,1416406,732,541,347,871,1213.10,165.73
梧棲區,南簡里,1500,1096675,731,566,347,935,599.56,82.01
梧棲區,福德里,1304,978695,751,570,347,936,659.79,87.91
梧棲區,大庄里,2302,1703493,740,573,347,915,721.85,97.55
梧棲區,大村里,1756,1342577,765,574,339,964,710.15,92.88
梧棲區,永寧里,728,573752,788,521,323,847,1549.45,196.60
梧棲區,永安里,820,632413,771,504,301,799,2149.33,278.69
梧棲區,興農里,716,513288,717,540,323,885,633.52,88.37
神岡區,神岡里,992,664591,670,490,302,821,721.95,107.76
神岡區,庄前里,676,465659,689,491,305,826,668.63,97.07
神岡區,庄後里,628,406952,648,484,292,782,598.44,92.35
神岡區,北庄里,840,538919,642,473,280,779,661.43,103.10
神岡區,圳前里,665,425529,640,486,283,744,695.32,108.66
神岡區,圳堵里,556,331609,596,468,287,750,485.97,81.48
神岡區,新庄里,1114,666614,598,469,300,728,524.67,87.68
神岡區,山皮里,282,179934,638,463,272,715,737.02,115.51
神岡區,社口里,2345,1685227,719,506,303,825,1563.13,217.51
神岡區,社南里,1736,1185717,683,505,293,846,623.31,91.26
神岡區,三角里,835,698398,836,526,297,877,2009.82,240.29
神岡區,大社里,1353,947900,701,525,314,854,671.08,95.79
神岡區,岸裡里,996,675351,678,477,298,817,834.86,123.12
神岡區,豐洲里,2317,1559958,673,494,286,820,643.27,95.55
神岡區,神洲里,875,575390,658,451,279,763,763.00,116.03
神岡區,溪洲里,778,459573,591,438,269,716,618.15,104.65
后里區,廣福里,433,255688,591,452,278,731,518.63,87.83
后里區,仁里里,207,121352,586,458,274,819,489.60,83.52
后里區,義里里,908,668900,737,543,317,931,692.55,94.01
后里區,后里里,1121,771698,688,497,288,843,680.24,98.81
后里區,厚里里,653,419942,643,486,282,783,620.14,96.43
后里區,墩東里,1446,1058666,732,543,329,940,659.03,90.01
后里區,墩西里,561,414458,739,538,309,915,720.67,97.55
后里區,墩南里,998,693705,695,490,298,844,911.83,131.18
后里區,墩北里,1082,783580,724,525,299,884,835.24,115.33
后里區,中和里,763,539948,708,523,309,850,776.94,109.79
后里區,舊社里,532,340271,640,486,285,844,545.20,85.24
后里區,聯合里,408,269997,662,495,308,770,950.07,143.57
后里區,太平里,593,374730,632,514,309,818,457.10,72.33
后里區,眉山里,921,657587,714,537,308,901,638.02,89.36
后里區,月眉里,479,312701,653,501,288,862,559.01,85.63
后里區,公館里,506,309873,612,471,296,760,566.22,92.46
后里區,泰安里,324,230427,711,481,288,755,1158.47,162.89
后里區,義德里,794,539486,679,549,318,864,552.75,81.35
大雅區,大雅里,1488,1143520,768,525,301,913,918.77,119.56
大雅區,員林里,2869,2300996,802,554,323,1010,1044.90,130.28
大雅區,六寶里,1662,1108199,667,518,307,824,632.45,94.85
大雅區,秀山里,984,697148,708,481,292,834,787.58,111.16
大雅區,橫山里,1243,1015437,817,552,330,985,928.00,113.60
大雅區,三和里,1687,1380561,818,567,346,955,1264.99,154.58
大雅區,西寶里,1506,1214539,806,540,314,897,1949.88,241.78
