"","",納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
安平區,怡平里,1260,1553377,1233,674,366,1324,3079.97,249.83
安平區,華平里,1479,1228581,831,607,356,1049,830.30,99.95
安平區,平通里,2051,2072741,1011,633,358,1110,1969.47,194.88
安平區,文平里,1629,1670647,1026,669,362,1198,2063.69,201.22
安平區,國平里,2138,2177967,1019,728,400,1276,1042.61,102.35
安平區,育平里,2213,2027988,916,654,378,1106,1186.27,129.45
安平區,億載里,879,861108,980,660,382,1195,1089.44,111.21
安平區,海頭里,337,223706,664,504,303,749,897.04,135.13
安平區,港仔里,283,218210,771,480,321,816,974.11,126.33
安平區,平安里,1020,822677,807,536,321,943,1229.19,152.40
中西區,銀同里,329,301488,916,541,321,988,1492.06,162.82
中西區,福安里,329,511433,1555,573,284,1046,6752.70,434.39
中西區,赤崁里,448,778067,1737,563,314,999,8447.04,486.37
中西區,法華里,929,976613,1051,726,381,1298,1190.36,113.23
中西區,郡王里,524,1229374,2346,734,372,1337,18395.24,784.07
中西區,開山里,554,473597,855,526,305,995,1288.55,150.73
中西區,五妃里,634,638311,1007,641,356,1265,1401.76,139.23
中西區,大南里,457,661031,1446,636,342,1136,6228.16,430.58
中西區,小西里,212,172501,814,553,324,891,1539.51,189.20
中西區,仙草里,770,640485,832,589,329,1034,903.11,108.57
中西區,公正里,528,517141,979,653,294,1223,1213.98,123.95
中西區,進學里,428,500779,1170,688,353,1326,1584.35,135.41
中西區,建國里,364,427168,1174,515,279,1077,3563.25,303.63
中西區,青年里,459,472800,1030,578,287,1176,1587.86,154.15
中西區,永福里,451,897785,1991,651,351,1201,13794.49,692.96
中西區,永華里,427,382545,896,557,322,1011,1053.69,117.61
中西區,天后里,423,1329918,3144,521,288,983,30799.02,979.61
中西區,三民里,426,386704,908,593,325,1082,1080.82,119.06
中西區,萬昌里,518,398759,770,531,311,910,897.81,116.63
中西區,普濟里,274,227524,830,490,272,906,1349.54,162.52
中西區,水仙里,351,277916,792,507,293,921,908.36,114.72
中西區,藥王里,1061,985661,929,625,368,1037,1441.68,155.19
中西區,安海里,461,572482,1242,657,339,1391,2289.72,184.38
中西區,中正里,351,244905,698,489,263,767,759.94,108.92
中西區,民主里,294,189854,646,442,263,746,688.61,106.64
中西區,大涼里,942,836437,888,599,338,1092,938.08,105.65
中西區,元安里,358,282315,789,490,298,910,1529.45,193.95
中西區,協進里,325,300186,924,657,339,1288,864.55,93.60
中西區,協和里,579,450792,779,537,307,905,965.24,123.98
中西區,民生里,384,288680,752,492,298,861,1097.87,146.04
中西區,文賢里,365,246083,674,504,313,844,581.82,86.30
中西區,光賢里,1172,1138091,971,649,373,1189,1289.93,132.84
中西區,西賢里,1639,1948518,1189,682,378,1287,2892.19,243.28
中西區,西湖里,1812,2190757,1209,725,400,1399,1882.86,155.73
中西區,三合里,470,397361,845,528,317,1015,1106.62,130.89
中西區,民權里,403,367422,912,531,318,954,1802.93,197.75
中西區,保安里,277,208125,751,473,237,858,981.18,130.59
中西區,郡西里,275,183718,668,470,252,821,849.22,127.12
新營區,忠政里,1763,1631572,925,677,395,1136,1068.99,115.51
新營區,民權里,871,781416,897,623,365,1082,1027.59,114.54
新營區,三仙里,935,752463,805,559,354,989,798.32,99.20
新營區,民生里,1058,858698,812,602,335,1050,727.13,89.59
新營區,民榮里,1348,1084343,804,595,356,1000,949.75,118.07
新營區,好平里,207,152197,735,531,323,906,654.83,89.06
新營區,延平里,336,213322,635,472,304,822,518.76,81.71
新營區,南興里,760,577002,759,599,360,1016,613.45,80.80
新營區,永生里,328,293973,896,596,346,1086,1224.15,136.59
新營區,中營里,449,431397,961,650,387,1161,1030.12,107.22
新營區,興業里,548,505948,923,665,421,1171,828.24,89.71
新營區,興安里,125,110298,882,525,281,995,1229.28,139.31
新營區,王公里,1436,1548452,1078,659,388,1183,4251.92,394.31
新營區,大宏里,1069,979060,916,680,394,1164,861.77,94.09
新營區,護鎮里,377,285238,757,623,384,996,569.80,75.31
新營區,埤寮里,496,397088,801,571,359,985,744.88,93.04
新營區,土庫里,381,283749,745,570,350,927,598.44,80.35
新營區,太南里,383,298001,778,508,341,787,2713.29,348.72
新營區,太北里,448,316009,705,547,375,828,585.98,83.07
新營區,南紙里,1130,848358,751,589,380,963,585.56,78.00
新營區,嘉芳里,514,369337,719,569,342,878,657.78,91.54
新營區,角帶里,103,65579,637,527,326,847,427.87,67.20
新營區,鐵線里,162,101303,625,513,333,740,490.87,78.50
新營區,五興里,196,131914,673,530,355,741,583.91,86.76
新營區,姑爺里,111,79778,719,545,358,827,699.93,97.39
新營區,新北里,1693,1475489,872,656,391,1121,776.58,89.11
新營區,新南里,1578,1493310,946,688,390,1202,1001.33,105.81
新營區,新東里,2193,2324663,1060,829,450,1437,914.86,86.30
鹽水區,水秀里,398,283873,713,535,360,809,724.94,101.64
鹽水區,福得里,169,130924,775,586,318,1008,684.61,88.37
鹽水區,三生里,95,72641,765,668,401,957,611.68,80.00
鹽水區,武廟里,127,102244,805,614,400,1028,682.14,84.73
鹽水區,中境里,161,115778,719,563,350,849,625.47,86.98
鹽水區,水正里,233,181765,780,604,364,917,704.35,90.29
鹽水區,水仙里,83,54080,652,524,332,768,517.78,79.47
鹽水區,橋南里,1014,701395,692,535,369,866,566.99,81.97
鹽水區,岸內里,970,709995,732,574,373,945,555.20,75.85
鹽水區,義稠里,202,134678,667,507,378,793,531.99,79.79
鹽水區,汫水里,199,135350,680,552,363,847,543.96,79.98
鹽水區,下中里,152,113027,744,572,377,920,579.41,77.92
鹽水區,歡雅里,361,226683,628,501,330,788,488.51,77.80
鹽水區,大莊里,107,62346,583,457,312,695,524.81,90.07
鹽水區,孫厝里,99,61195,618,459,332,856,456.47,73.85
鹽水區,桐寮里,75,56206,749,600,375,962,535.92,71.51
鹽水區,後宅里,126,87372,693,559,375,913,499.97,72.10
鹽水區,舊營里,197,146066,741,596,391,898,585.87,79.02
鹽水區,竹埔里,155,119427,770,501,344,924,823.83,106.92
鹽水區,下林里,70,42185,603,468,294,717,496.83,82.44
鹽水區,飯店里,83,51370,619,503,256,841,468.85,75.75
鹽水區,大豐里,51,39670,778,558,365,783,811.45,104.32
鹽水區,河南里,104,63711,613,480,362,678,480.54,78.44
鹽水區,南港里,192,113490,591,501,337,769,400.84,67.81
鹽水區,田寮里,49,40360,824,555,434,997,858.16,104.19
白河區,白河里,387,289300,748,576,342,942,628.96,84.14
白河區,永安里,819,601958,735,542,315,912,675.20,91.86
白河區,庄內里,371,263047,709,504,333,853,694.46,97.95
白河區,外角里,312,187337,600,479,270,791,476.33,79.33
白河區,秀祐里,221,134118,607,495,277,729,520.92,85.84
白河區,大竹里,275,184940,673,541,317,811,657.14,97.71
白河區,玉豐里,262,161548,617,507,316,750,542.10,87.92
白河區,詔安里,165,103723,629,522,344,724,494.56,78.67
白河區,蓮潭里,168,105417,627,473,300,737,527.36,84.04
白河區,廣安里,148,105334,712,529,338,942,564.45,79.31
白河區,內角里,164,108766,663,512,281,742,717.43,108.18
白河區,草店里,174,110209,633,530,303,801,516.60,81.56
白河區,甘宅里,104,55630,535,475,277,719,422.96,79.07
白河區,竹門里,169,116860,691,554,316,844,639.94,92.55
白河區,崎內里,134,87681,654,511,317,834,524.28,80.12
白河區,汴頭里,85,54363,640,584,290,866,439.09,68.65
白河區,昇安里,270,185007,685,561,306,833,639.97,93.40
白河區,河東里,271,191647,707,544,335,848,570.58,80.68
白河區,虎山里,86,56866,661,548,245,864,604.65,91.44
白河區,大林里,98,70596,720,522,319,964,554.89,77.03
白河區,崁頭里,67,34605,516,437,242,726,389.43,75.40
白河區,六溪里,82,55909,682,527,342,763,862.33,126.47
白河區,關嶺里,156,118963,763,520,318,895,844.51,110.74
白河區,仙草里,159,89887,565,453,267,760,501.21,88.66
柳營區,士林里,467,386376,827,586,360,1003,1027.25,124.16
柳營區,光福里,532,376825,708,531,337,893,627.14,88.54
柳營區,中埕里,251,196063,781,596,355,996,636.54,81.49
柳營區,東昇里,732,582652,796,574,370,1001,1016.74,127.74
柳營區,八翁里,358,266697,745,592,383,887,1247.58,167.47
柳營區,人和里,189,129073,683,534,332,817,556.85,81.54
柳營區,太康里,371,306489,826,657,393,1009,675.28,81.74
柳營區,重溪里,419,292302,698,580,348,952,494.39,70.87
柳營區,篤農里,319,215515,676,497,304,802,628.54,93.03
柳營區,大農里,132,78999,598,465,302,787,429.60,71.78
柳營區,神農里,319,205588,644,559,347,818,440.38,68.33
柳營區,果毅里,272,179123,659,543,362,821,485.47,73.72
柳營區,旭山里,302,192672,638,507,314,741,579.89,90.89
後壁區,後壁里,525,388340,740,558,366,888,611.37,82.65
後壁區,嘉苳里,297,213225,718,608,368,900,682.65,95.09
後壁區,侯伯里,303,230804,762,562,356,979,649.59,85.28
後壁區,土溝里,287,189051,659,536,340,859,469.83,71.33
後壁區,嘉田里,253,189765,750,603,362,925,654.98,87.32
後壁區,嘉民里,256,160018,625,526,336,818,429.46,68.71
後壁區,頂安里,331,253176,765,585,374,947,662.06,86.56
後壁區,長安里,326,232900,714,559,346,956,523.60,73.29
後壁區,福安里,309,251887,815,560,332,919,1264.02,155.06
後壁區,烏樹里,157,112757,718,468,292,901,1007.49,140.28
後壁區,墨林里,164,119501,729,567,361,985,536.85,73.68
後壁區,菁寮里,83,65066,784,654,355,1035,585.80,74.73
後壁區,崁頂里,102,79931,784,619,378,910,791.62,101.02
後壁區,菁豐里,178,130136,731,593,330,1003,524.05,71.68
後壁區,新嘉里,175,118977,680,559,376,864,485.05,71.34
後壁區,頂長里,100,63702,637,487,361,751,468.38,73.53
後壁區,平安里,234,162754,696,593,363,850,506.12,72.77
後壁區,仕安里,103,67596,656,534,381,886,421.64,64.25
後壁區,新東里,390,271425,696,541,369,868,618.90,88.93
後壁區,竹新里,304,211429,695,551,367,858,703.42,101.14
東山區,東山里,288,190113,660,527,346,804,526.44,79.75
東山區,東中里,572,408859,715,510,306,856,726.43,101.63
東山區,東正里,300,191417,638,504,340,833,470.67,73.77
東山區,三榮里,163,112107,688,479,280,791,907.76,131.99
東山區,大客里,168,117942,702,585,395,915,451.13,64.26
東山區,科里里,220,151413,688,558,318,865,604.00,87.76
東山區,東河里,176,105388,599,465,340,721,452.47,75.56
東山區,聖賢里,424,316005,745,569,383,923,675.08,90.58
東山區,南溪里,85,56330,663,531,331,853,544.96,82.23
東山區,水雲里,59,41012,695,518,329,950,524.28,75.42
東山區,林安里,65,38123,587,440,277,771,459.92,78.42
東山區,東原里,380,236462,622,516,324,768,514.08,82.61
東山區,嶺南里,96,50352,524,437,302,616,382.08,72.85
