"","",納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
美濃區,龍肚里,301,225989,751,578,377,995,537.92,71.65
美濃區,龍山里,415,310236,748,576,325,1010,582.28,77.89
美濃區,獅山里,477,330449,693,568,366,900,509.89,73.60
美濃區,廣林里,261,179961,690,557,341,902,514.23,74.58
美濃區,廣德里,249,176765,710,538,389,894,548.03,77.20
美濃區,興隆里,234,157957,675,537,360,858,507.23,75.14
杉林區,上平里,288,177336,616,472,292,812,489.95,79.57
杉林區,杉林里,86,41722,485,362,264,613,417.67,86.09
杉林區,月眉里,305,216389,709,598,373,948,479.25,67.55
杉林區,月美里,193,136512,707,543,345,861,588.61,83.22
杉林區,新庄里,250,169078,676,552,347,874,497.51,73.56
杉林區,集來里,157,90907,579,441,279,760,536.56,92.67
杉林區,木梓里,81,44788,553,449,302,631,467.48,84.54
杉林區,大愛里,248,129107,521,437,296,598,443.26,85.15
甲仙區,東安里,88,57255,651,474,347,800,567.91,87.29
甲仙區,西安里,177,122029,689,554,379,872,495.16,71.82
甲仙區,和安里,116,76810,662,521,283,794,589.97,89.10
甲仙區,關山里,61,31011,508,438,278,684,366.06,72.01
甲仙區,小林里,64,33293,520,437,255,685,352.03,67.67
甲仙區,大田里,258,131221,509,420,270,651,411.99,81.00
甲仙區,寶隆里,109,48386,444,364,231,535,310.73,70.00
茂林區,茂林里,163,116806,717,633,374,943,548.15,76.49
茂林區,多納里,91,59333,652,532,365,877,475.97,73.00
茂林區,萬山里,79,60354,764,585,377,869,661.70,86.61
桃源區,桃源里,128,81848,639,548,349,809,418.73,65.48
桃源區,寶山里,80,65185,815,618,404,927,858.67,105.38
桃源區,建山里,112,68911,615,595,338,821,391.57,63.64
桃源區,高中里,92,66530,723,634,412,808,502.19,69.44
桃源區,勤和里,30,18362,612,620,473,806,296.03,48.37
桃源區,復興里,44,30453,692,592,409,951,407.70,58.91
桃源區,拉芙蘭里,44,31397,714,724,388,940,392.29,54.98
桃源區,梅山里,39,26491,679,555,387,820,440.71,64.88
那瑪夏區,南沙魯里,84,47880,570,432,271,639,639.93,112.27
那瑪夏區,瑪雅里,109,87184,800,722,427,1034,509.04,63.64
那瑪夏區,達卡努瓦,194,131090,676,596,381,867,450.11,66.61
